registration_no,subject_content_text,cleaned_text,agg_cluster
MORLY/E/2023/8901234,Train ki baithak mein garmi thi aur hawa nahi thi. Kya aap kuch kar sakte hain?,train baithak garmi hawa nahi sakte,0
MORLY/E/2023/9012345,"Mujhe koi refund nahi mila, account number XXXXXX4567 hai, please help.",refund nahi mila account number xxxxxx,0
MORLY/E/2023/0123456,"Train mein koi staff nahi tha, bohot dikkat hui. Is par dhyan dein.",train staff nahi bohot dikkat dhyan dein,0
MORLY/E/2023/1234568,"Platform par paani bhara hua hai, yeh safety ke liye khatarnaak hai.",platform paani bhara safety khatarnaak,0
MORLY/E/2023/2345679,"Train ka schedule sahi nahi hai, aksar late hoti hai.",train schedule sahi nahi aksar late,0
MORLY/E/2023/3456780,"Refund nahi mila. Account number XXXXXX7890 hai, please madad karein.",refund nahi mila account number xxxxxx,0
MORLY/E/2023/4567891,"Staff ki training ki zarurat hai, wo samasya samajh nahi rahe hain.",staff training zarurat samasya samajh nahi,0
MORLY/E/2023/5678902,"Station ka parking bahut kharab hai, bahut muskil hota hai.",station parking bahut kharab bahut muskil,0
MORLY/E/2023/6789013,"Train ki facility bahut behtar honi chahiye, kuch bhi nahi tha.",train facility bahut behtar honi chahiye nahi,0
MORLY/E/2023/7890124,"Maine tickets ki payment ki, lekin abhi tak confirmation nahi aaya.",tickets payment abhi confirmation nahi,0
MORLY/E/2023/1234567,Train ka time schedule bahut hi bekar hai. Kafi baar late hoti hai. Please is par dhyan dijiye.,train time schedule bahut bekar kafi baar late dhyan dijiye,0
MORLY/E/2023/2345678,"Maine ticket book kiya tha, par payment nahi hui. Mujhe paisa wapas chahiye.",ticket book payment nahi paisa wapas chahiye,0
MORLY/E/2023/3456789,Train ka staff bahut rude hai. Unka behavior bilkul theek nahi hai.,train staff bahut rude behavior theek nahi,0
MORLY/E/2023/4567890,Platform par bahut gande paani hai. Yeh bahut unhealthy hai aur passengers ko dikkat hoti hai.,platform bahut gande paani bahut unhealthy passengers dikkat,0
MORLY/E/2023/5678901,"Mujhe baat karne wala koi nahi mila, customer support line busy hai.",baat wala nahi mila customer support line busy,0
MORLY/E/2023/6789012,Mere account se paisa deduct ho gaya par ticket nahi mili. Help karein.,account paisa deduct ticket nahi mili,0
MORLY/E/2023/7890123,Conductors ko train mein rukne ka nahi pata. Ye bahut dikkat hai.,conductors train rukne nahi pata bahut dikkat,0
MORLY/E/2023/8901234,Railway stations clean nahi hain. Inhe theek karna zaroori hai.,railway stations clean nahi inhe theek zaroori,0
MORLY/E/2023/9012345,Train ke coaches bahut dirty hain. Cleaning nahi hoti.,train coaches bahut dirty cleaning nahi,0
MORLY/E/2023/0123456,Mere payment mein problem aa rahi hai. Kripya isay theek karein.,payment problem kripya isay theek,0
MORLY/E/2023/1234570,Train ki information staff se nahi mil rahi. Help chahiye.,train information staff nahi mil chahiye,0
MORLY/E/2023/2345671,Railway stations par facilities kaafi achi nahi hain. Sudhar chahiye.,railway stations facilities achi nahi sudhar chahiye,0
MORLY/E/2023/3456782,"Train kab aaye gi, pata nahi. Humare paas koi information nahi hai.",train aaye pata nahi humare paas information nahi,0
MORLY/E/2023/4567893,Mere payment ka transaction fail ho gaya. Mujhe paisa chahiye.,payment transaction fail paisa chahiye,0
MORLY/E/2023/5678904,Railway staff ki training nahi hui hai. Customer service theek nahi hai.,railway staff training nahi customer service theek nahi,0
MORLY/E/2023/6789015,"Platform ka infrastructure bahut poor hai, logon ko dikkat hoti hai.",platform infrastructure bahut poor logon dikkat,0
MORLY/E/2023/7890126,Train ka schedule kab badla jaega? Yeh koi update nahi hai.,train schedule badla jaega update nahi,0
MORLY/E/2023/8901237,Payment karne par error aa raha hai. Kripya is par dhyan dijiye.,payment error kripya dhyan dijiye,0
MORLY/E/2023/1234567,"Railway station ka infrastructure bahut kharab hai, platform par safai nahi hoti hai.",railway station infrastructure bahut kharab platform safai nahi,0
MORLY/E/2023/2345678,"Mujhe meri ticket ka refund nahi mila hai, jabki maine cancellation kar diya tha.",ticket refund nahi mila jabki cancellation,0
MORLY/E/2023/3456789,"Train time se nahi chali, mujhe bahut pareshani hui. Aisa baar-baar hota hai.",train time nahi chali bahut pareshani aisa baarbaar,0
MORLY/E/2023/4567890,"Railway staff bahut rude hote hain, mujhe acha treatment nahi mila.",railway staff bahut rude acha treatment nahi mila,0
MORLY/E/2023/5678901,"Platform bahut gande hain, safai nahi hoti. Bahut dikkat hoti hai yahan.",platform bahut gande safai nahi bahut dikkat yahan,0
MORLY/E/2023/6789012,Mujhe ticket ka paisa nahi mila hai jo ki cancel karne par milna chahiye tha.,ticket paisa nahi mila cancel milna chahiye,0
MORLY/E/2023/7890123,"Train ki arrival time galat hai, aise kaise chalega?",train arrival time galat aise chalega,0
MORLY/E/2023/8901234,"Staff attitude bahut bekar hai, solve nahi kiya to main complaint karungi.",staff attitude bahut bekar solve nahi main complaint karungi,0
MORLY/E/2023/9012345,"Station pe baarish me paani bharta hai, khaas karke platform par.",station baarish paani bharta khaas platform,0
MORLY/E/2023/0123456,"Mujhe refund ka paisa nahi mila, maine kaafi din pehle request ki thi.",refund paisa nahi mila din pehle request,0
MORLY/E/2023/1234568,"Train ki seats kaam hain, ticket nahi mil raha hai baar baar.",train seats kaam ticket nahi mil baar baar,0
MORLY/E/2023/2345679,"Staff ki taraf se service quality bekar hai, aisa nahi hona chahiye.",staff taraf service quality bekar aisa nahi chahiye,0
MORLY/E/2023/3456790,"Station ki safai nahi hoti, bhot ganda hai aur travel ke dauran pareshani hoti hai.",station safai nahi bhot ganda travel dauran pareshani,0
MORLY/E/2023/4567891,Mujhe ek refund ka paisa nahi mila jo cancellation ke liye hai.,refund paisa nahi mila cancellation,0
MORLY/E/2023/5678902,"Train ko rukhne me der hoti hai, aisa kyun?",train rukhne der aisa,0
MORLY/E/2023/6789013,"Mujhe staff ke saath baat karne me bahut dikkat aayi, rude the.",staff saath baat bahut dikkat rude,0
MORLY/E/2023/7890124,"Railway station ka infrastructure kharab hai, bahut dikkat hoti hai.",railway station infrastructure kharab bahut dikkat,0
MORLY/E/2023/8901235,"Mujhe refund nahi mil raha hai, cancellation ke liye apply kiya tha.",refund nahi mil cancellation apply,0
MORLY/E/2023/9012346,"Train ki timing badal gayi, mujhe pehle se pata nahi tha.",train timing badal pehle pata nahi,0
MORLY/E/2023/1234567,"Pehli baar mujhe train se travel karna tha, par train time pe nahi aayi. Bahut bura laga.",pehli baar train travel train time nahi bahut bura laga,0
MORLY/E/2023/2345678,"Mere ticket ki payment ka confirmation nahi mila, please help!",ticket payment confirmation nahi mila,0
MORLY/E/2023/3456789,"Train staff bahut rude the, unhe training ki zarurat hai. Please dekhiye!",train staff bahut rude training zarurat dekhiye,0
MORLY/E/2023/4567890,"Platform pe jagah kharab hai, kisi ko koi dikkat hoti hai. Ispe kuch karo!",platform jagah kharab kisi dikkat ispe,0
MORLY/E/2023/5678901,"Train ka timing bilkul galat hai. Yaar, kuch karo!",train timing galat yaar,0
MORLY/E/2023/6789012,"Mujhe refund nahi mila, jaldi karo please!",refund nahi mila jaldi,0
MORLY/E/2023/7890123,"TTE ne mujhe bura bola, yeh theek nahi hai! Aap dekhna chahiye!",tte bura bola theek nahi dekhna chahiye,0
MORLY/E/2023/8901234,"Station pe cleaning nahi hoti, yaar kuch karo!",station cleaning nahi yaar,0
MORLY/E/2023/9012345,"Train late ho gayi, kya kar rahe ho aap log?",train late log,0
MORLY/E/2023/0123456,"Mujhe confirmation nahi mila payment ka, kya karun?",confirmation nahi mila payment karun,0
MORLY/E/2023/1234568,"Staff ne meri madad nahi ki, please kuch karo!",staff nahi,0
MORLY/E/2023/2345679,"Station pe facilities bahut kharab hain, please kuch karo!",station facilities bahut kharab,0
MORLY/E/2023/3456780,"Train time se nahi aayi, kya ho raha hai?",train time nahi,0
MORLY/E/2023/4567891,"Payment nahi ho raha hai, please help!",payment nahi,0
MORLY/E/2023/5678902,"Mere saath TTE ne galat vyavhar kiya, please dekhiye!",saath tte galat vyavhar dekhiye,0
MORLY/E/2023/6789013,"Station ki building dilchasp nahi hai, thoda improve karo!",station building dilchasp nahi thoda improve,0
MORLY/E/2023/7890124,"Train ka schedule galat hai, kuch karo!",train schedule galat,0
MORLY/E/2023/8901235,"Payment process nahi ho raha, madad karo!",payment process nahi,0
MORLY/E/2023/9012346,"Staff se koi help nahi mili, please thoda dhyan do!",staff nahi mili thoda dhyan,0
MORLY/E/2023/2345678,"Mere train ka delay ho gaya hai, aur kisi ne nahi bataya kyun. Bahut samay waste hota hai.",train delay kisi nahi bataya bahut samay waste,0
MORLY/E/2023/1234567,"Mera ticket ka payment nahi ho raha hai, baar baar try kiya par kuch nahi hua.",ticket payment nahi baar baar try nahi,0
MORLY/E/2023/7654321,"Platform par safai nahi ho rahi hai, bahut ganda ho gaya hai aur yahan bahut log hote hain.",platform safai nahi bahut ganda yahan bahut log,0
MORLY/E/2023/9876543,"Railway staff ka behavior bahut kharab hai, kisi ne bhi help nahi ki. Please dekhiye isko.",railway staff behavior bahut kharab kisi nahi dekhiye isko,0
MORLY/E/2023/1472583,"Train ka arrival time change ho gaya hai, koi information nahi mili. Bahut pareshan ho raha hoon.",train arrival time change information nahi mili bahut pareshan,0
MORLY/E/2023/2589634,"Maine ticket book kiya tha, par payment nahi hua. Please madad karein.",ticket book payment nahi,0
MORLY/E/2023/3571592,Railway station par bahut gande paani ka samasya hai. Bahut dikkat hoti hai.,railway station bahut gande paani samasya bahut dikkat,0
MORLY/E/2023/6543210,Station staff bahut rude hain. Unhe training ki zaroorat hai. Help karein.,station staff bahut rude training zaroorat,0
MORLY/E/2023/9871234,Mere train ka cancellation ho gaya bina kisi information ke. Yeh bilkul theek nahi hai.,train cancellation bina kisi information theek nahi,0
MORLY/E/2023/6547890,"Payment gateway ka error aa raha hai, ticket nahi mil raha hai. Help please.",payment gateway error ticket nahi mil,0
MORLY/E/2023/3216549,"Railway station ke restroom bahut gande hain, inhe safai ki zaroorat hai.",railway station restroom bahut gande inhe safai zaroorat,0
MORLY/E/2023/1597532,Staff se baat karna mushkil hai. Koi help nahi karta. Please kuch kijiye.,staff baat mushkil nahi karta kijiye,0
MORLY/E/2023/4567890,Meri train ka platform change kar diya gaya bina kisi notice ke. Bahut samasya ho rahi hai.,train platform change bina kisi notice bahut samasya,0
MORLY/E/2023/9874561,"Payment karne par error aa raha hai, ticket nahi mil raha. Main pareshan hun.",payment error ticket nahi mil main pareshan hun,0
MORLY/E/2023/2581473,"Railway station ke bahar ka area bahut kharab hai, saaf nahi hai.",railway station bahar area bahut kharab saaf nahi,0
MORLY/E/2023/1357924,"Staff se baat karna mushkil ho raha hai, koi madad nahi kar raha.",staff baat mushkil nahi,0
MORLY/E/2023/2468135,"Train ka schedule bar bar change ho raha hai, koi information nahi mil rahi.",train schedule bar bar change information nahi mil,0
MORLY/E/2023/3692587,"Payment nahi ho raha hai, baar baar error aa raha hai. Help karein.",payment nahi baar baar error,0
MORLY/E/2023/1472589,"Station ki building kaafi purani ho gayi hai, repair ki zaroorat hai.",station building purani repair zaroorat,0
MORLY/E/2023/1234567,"Train ki timing bahut late ho rahi hai, kya koi solution hai?",train timing bahut late solution,0
MORLY/E/2023/2345678,"Mera ticket ka paisa refund nahi hua, please help!",ticket paisa refund nahi,0
MORLY/E/2023/3456789,"Platform pe bahut gandh hai, yeh bahut bura hai.",platform bahut gandh bahut bura,0
MORLY/E/2023/4567890,"Train ke staff bahut rude hain, kaisa behavior hai yeh?",train staff bahut rude kaisa behavior,0
MORLY/E/2023/5678901,"Train ke departure time mein delay hota hai, please check.",train departure time delay check,0
MORLY/E/2023/6789012,"Mera payment abhi tak nahi aaya, please check my account XXXXXX.",payment abhi nahi check account xxxxxx,0
MORLY/E/2023/7890123,"Railway station ki cleanliness bahut kharab hai, yeh unacceptable hai.",railway station cleanliness bahut kharab unacceptable,0
MORLY/E/2023/8901234,Railway staff se baat karne ka tareeka bilkul sahi nahi hai.,railway staff baat tareeka sahi nahi,0
MORLY/E/2023/9012345,Mujhe train ki service ke baare mein complain hai.,train service baare complain,0
MORLY/E/2023/0123456,Mera ticket ka refund kab hoga? Koi update nahi hai.,ticket refund hoga update nahi,0
MORLY/E/2023/1234568,"Railway station par bahut samasya hai, infrastructure ki zarurat hai.",railway station bahut samasya infrastructure zarurat,0
MORLY/E/2023/2345679,Staff ke behavior mein sudhaar ki zarurat hai.,staff behavior sudhaar zarurat,0
MORLY/E/2023/3456780,"Train ki service bilkul bekar hai, kya kar rahe ho aap log?",train service bekar log,0
MORLY/E/2023/4567891,"Refund ka paisa nahi aaya, please help me!",refund paisa nahi,0
MORLY/E/2023/5678902,"Station ki building ka condition kharab hai, repair karo.",station building condition kharab repair,0
MORLY/E/2023/6789013,"Staff ka attention bilkul nahi hai, yeh bura hai.",staff attention nahi bura,0
MORLY/E/2023/7890124,"Train ki cleanliness bahut kharab hai, yeh please dekhiye.",train cleanliness bahut kharab dekhiye,0
MORLY/E/2023/8901235,"Refund ka paisa nahi mila, mujhe madad chahiye.",refund paisa nahi mila chahiye,0
MORLY/E/2023/9012346,"Station ki infrastructure kharab hai, repair karo.",station infrastructure kharab repair,0
MORLY/E/2023/2345678,Train ka schedule bahut badal raha hai. Pichle mahine mera train time par nahi aaya.,train schedule bahut badal pichle mahine train time nahi,0
MORLY/E/2023/3456789,Maine ticket purchase kiya tha par payment process nahi ho raha hai. Please help.,ticket purchase payment process nahi,0
MORLY/E/2023/4567890,Train ke staff ka behavior bilkul nahi thik tha. Unhe training ki zaroorat hai.,train staff behavior nahi thik training zaroorat,0
MORLY/E/2023/5678901,Platform ka condition bahut kharab hai. Safety issue hai. Please dhyan dein.,platform condition bahut kharab safety issue dhyan dein,0
MORLY/E/2023/6789012,Train mein khana nahi mila. Bahut der se aaya tha. Kya aap kuch kar sakte hain?,train khana nahi mila bahut der sakte,0
MORLY/E/2023/7890123,Mera refund ka process bahut dheere ho raha hai. Kya ye jaldi ho sakta hai?,refund process bahut dheere jaldi sakta,0
MORLY/E/2023/8901234,Kuch staff logon ka behavior theek nahi hai. Aapko is par dhyan dena chahiye.,staff logon behavior theek nahi aapko dhyan dena chahiye,0
MORLY/E/2023/9012345,Station par bahut gande paani ka issue hai. Jaldi se kuch karna hoga.,station bahut gande paani issue jaldi hoga,0
MORLY/E/2023/0123456,Mera train baar baar cancel ho raha hai. Koi solution hai kya?,train baar baar cancel solution,0
MORLY/E/2023/1234567,Ticket booking ke waqt paise deduct ho gaye par ticket nahi mili. Kya hoga?,ticket booking waqt paise deduct ticket nahi mili hoga,0
MORLY/E/2023/2345678,Railway staff ka attitude theek nahi hai. Unhein training ki zaroorat hai.,railway staff attitude theek nahi unhein training zaroorat,0
MORLY/E/2023/3456789,Railway station par toilets bahut gande hain. Kya aap iski safai kar sakte hain?,railway station toilets bahut gande iski safai sakte,0
MORLY/E/2023/4567890,Train bhaag gayi bina kisi notice ke. Aisa nahi hona chahiye.,train bhaag bina kisi notice aisa nahi chahiye,0
MORLY/E/2023/5678901,Maine ticket ke liye paise diye par kuch nahi mila. Please help.,ticket paise nahi mila,0
MORLY/E/2023/6789012,Staff ne mere saath rude behavior kiya. Yeh bilkul unacceptable hai.,staff saath rude behavior unacceptable,0
MORLY/E/2023/7890123,Foot overbridge ka condition bahut kharab hai. Safety issue hai.,foot overbridge condition bahut kharab safety issue,0
MORLY/E/2023/8901234,Train ke delay ki wajah se mujhe bahut dikkat hui. Iska kuch hona chahiye.,train delay wajah bahut dikkat chahiye,0
MORLY/E/2023/9012345,Mere account se paisa deduct ho gaya par mera ticket nahi bana. Please help.,account paisa deduct ticket nahi bana,0
MORLY/E/2023/2345678,"Train ka time table change nahi hua hai, mujhe pata nahi kyun. Bahut dikkat ho rahi hai.",train time table change nahi pata nahi bahut dikkat,0
