registration_no,subject_content_text,dbscan_cluster
MORLY/E/2023/8765432,"Platform pe khoob khudai chal rahi hai, koi bhi train nahi aa rahi! Yeh kya halat hai?",0
MORLY/E/2023/9876543,Meri train ka route badal gaya hai bina kisi notice ke! Iska kya reason hai?,0
MORLY/E/2023/0987654,Railway staff bahut rude hai. Aisa nahi hona chahiye! Hum bhi passengers hain.,0
MORLY/E/2023/1234567,"Station pe lift kharab hai. Badi muskil hoti hai upar jaane mein, kuch toh karo!",0
MORLY/E/2023/2345678,"Mujhe extra charges lag gaye hain, yeh kaise ho sakta hai? Mere tickets ka kya?",-1
MORLY/E/2023/3456789,"Train ka seat confirm nahi hua, mujhe last minute par bataya gaya! Bahut mushkil hai!",0
MORLY/E/2023/4567890,Mere saath TTE ne bhootnath ki tarah behave kiya. Aisa nahi hona chahiye.,0
MORLY/E/2023/5678901,"Station pe toilet saaf nahi hai, bahut bura halat hai. Kya kar rahe ho aap log?",0
MORLY/E/2023/6789012,"Reservation ke liye payment kiya tha, par tickets nahi mil rahe! Yeh kya baat hai?",0
MORLY/E/2023/7890123,Train ka delay hona bahut aam ho gaya hai. Iska kya solution hai?,0
MORLY/E/2023/8901234,TTE ki taraf se koi madad nahi mil rahi hai. Aisa nahi hona chahiye!,0
MORLY/E/2023/0123456,"Railway tracks par kaam ho raha hai, lekin koi safety measures nahi hain. Yeh bahut khatarnaak hai!",0
MORLY/E/2023/1234568,Train booking ke liye payment nahi ho raha hai! Help karein!,0
MORLY/E/2023/2345679,"Train me koi cleanliness nahi hai, bahut bura lag raha hai! Kya hota hai?",0
MORLY/E/2023/3456780,Station staff ka react karne ka tareeka bahut bekar hai. Aisa nahi hona chahiye!,0
MORLY/E/2023/4567891,Track maintenance achhe se nahi ho raha hai. Yeh bahut zaroori hai!,-1
MORLY/E/2023/1234567,"Train ka timing hamesha late hota hai, baar baar yeh problem aa rahi hai. Please kuch karein!",0
MORLY/E/2023/2345678,"Mera ticket ka paisa refund nahi hua, kab tak hoga? Bahut pareshani ho rahi hai.",0
MORLY/E/2023/3456789,Station staff ki customer service bahut kharab hai. Samasya ko jaldi hal karein.,0
MORLY/E/2023/4567890,"Platform par safai nahi hoti, bahut jaga kachra hai. Yeh bahut bura lagta hai.",0
MORLY/E/2023/5678901,"Train service abhi bhi delay ho raha hai, kya koi permanent solution milega iski?",-1
MORLY/E/2023/6789012,Maine ek ticket book kiya tha par payment fail ho gaya. Kya mujhe refund milega?,0
MORLY/E/2023/7890123,"Station staff rude hote hain, kabhi kabhi toh samasya ka hal nahi dete. Yeh theek nahi hai!",-1
MORLY/E/2023/8901234,"Platform par girdhayi ho gayi hai, bahut khatarnak hai. Iska kuch kariye.",0
MORLY/E/2023/9012345,"Train ka route change ho gaya, meri aayi waqt pe nahi mili is wajah se. Is par kuch karo.",0
MORLY/E/2023/0123456,Mujhe ticket book hone ke baad bhi payment confirmation nahi mila. Yeh bahut samasya hai.,0
MORLY/E/2023/1234568,Bahut baar staff se madad nahi milti. Samasya ko dekhna hoga.,-1
MORLY/E/2023/2345679,Station par paani ki samasya bahut badh rahi hai. Iska kuch toh solution nikalo.,0
MORLY/E/2023/3456780,Mujhe pata chala hai ki bahut saari trains cancel ho gayi hain. Please kuch karo.,-1
MORLY/E/2023/4567891,Refund ke liye maine apply kiya hai par abhi tak koi response nahi aaya.,0
MORLY/E/2023/5678902,"Kuch staff ka behavior bahut kharab hota hai, yeh improve hona chahiye.",0
MORLY/E/2023/6789013,"Train ke liye platform bahut kharab hai, please is par dhyan dein.",0
MORLY/E/2023/7890124,"Bahut baar trains delayed hoti hain, yeh thik nahi hai. Kya kuch kar sakte hain?",-1
MORLY/E/2023/8901235,Mujhe ek duplicate ticket chahiye tha par koi response nahi mila. Kya karna hoga?,0
MORLY/E/2023/9012346,"Bahut baar staff ki approach acchi nahi hoti, is par dhyan dena hoga.",-1
MORLY/E/2023/9876543,Mujhe payment issue ka samna karna pad raha hai. Meri transaction ID X0X5X hai par mujhe refund nahi mila.,0
MORLY/E/2023/8765432,"Train baar baar late ho rahi hai, hamesha 1-2 ghante ka delay hota hai. Kya aap log kuch nahi kar sakte?",0
MORLY/E/2023/7654321,"Platform par safai nahi hai aur kuch jagah par paani bhara hai, yeh khatarnaak hai.",0
MORLY/E/2023/6543210,Railway staff bahut rude hai aur koi bhi madad nahi karte. Kya aap is par kuch kar sakte hain?,0
MORLY/E/2023/5432109,"Meri train ka samay badal gaya hai bina kisi suchna ke. Yeh bahut samasya hai, mujhe kaha jaana hai.",0
MORLY/E/2023/4321098,Maine apni ticket ke liye payment kiya tha par abhi tak nahi hua. Kya koi problem hai?,0
MORLY/E/2023/3210987,"Railway station ka infrastructure bahut kharab hai, toilet aur waiting area ki halat acha nahi hai.",0
MORLY/E/2023/2109876,"Staff bahut samajhdar nahi hai aur madad nahi karte, kya aap inhe training de sakte hain?",0
MORLY/E/2023/1098765,Mujhe train se late hone ka samna karna pad raha hai. Kya koi better time table nahi bana sakte?,0
MORLY/E/2023/0987654,"Maine apne ticket ki payment ki, par mujhe confirmation nahi mila. Kya aap dekh sakte hain?",0
MORLY/E/2023/5678901,"Station par bahut gadbad hai, particularly safety measures ko lekar. Yeh bahut zaroori hai.",0
MORLY/E/2023/6789012,"Staff baar baar mujhe galat information dete hain, kya aap inhe training de sakte hain?",0
MORLY/E/2023/7890123,"Train ka seat confirmation nahi hua, aur ab mujhe safar karna hai. Kya aap kuch kar sakte hain?",0
MORLY/E/2023/8901234,Maine apne ticket ke liye payment kiya par mujhe confirmation nahi mila. Kya yeh sambhav hai?,0
MORLY/E/2023/9012345,Platform par paani bhara hai aur safai kharab hai. Yeh aaj kal ke liye theek nahi hai.,0
MORLY/E/2023/3456789,"Railway staff keh rahe hain ki meri ticket khatam ho gayi hai, jabki maine booking ki thi. Kya aap is par kuch kar sakte hain?",-1
MORLY/E/2023/2109875,"Train ka samay bar-bar badal raha hai, aap log is par kuch nahi kar rahe. Yeh bahut samasya hai.",-1
MORLY/E/2023/3210986,Maine ticket ke liye payment kiya tha par nahi hua. Kya koi samasya hai?,0
MORLY/E/2023/1098764,"Station par safety measures nahi hain, humein bahut dikkat hoti hai. Yeh safe nahi hai.",0
MORLY/E/2023/1234567,Mujhe apne train ki timing ke baare mein jaanne mein dikkat ho rahi hai. Kya aap iski jaanakari de sakte hain?,0
MORLY/E/2023/2345678,Mujhe apne ticket ki payment nahi mili hai. Kya aap isse check kar sakte hain?,0
MORLY/E/2023/3456789,Train ke staff ka vyavhaar theek nahi tha. Yeh bahut hi behtar hona chahiye.,0
MORLY/E/2023/4567890,Railway station ki safai thik nahi hai. Ispar kuch karna chahiye.,-1
MORLY/E/2023/5678901,Train ki timing mein baar baar badlav ho raha hai. Yeh bahut pareshan kar raha hai.,0
MORLY/E/2023/6789012,Mujhe apne ticket ka paisa nahi mila hai. Yeh bahut samasya hai.,0
MORLY/E/2023/7890123,Train ke staff ka attitude bahut accha nahi tha. Yeh theek hona chahiye.,0
MORLY/E/2023/8901234,Platform par safai nahi hai. Yeh kuch karne ki zarurat hai.,0
MORLY/E/2023/9012345,Train ki timing baar baar badal ja rahi hai. Yeh kafi pareshan kar raha hai.,0
MORLY/E/2023/0123456,Mujhe apne ticket ki payment ka confirmation nahi mila hai. Yeh samasya hai.,0
MORLY/E/2023/1234568,Train ke staff ne mujhe behtar vyavhaar nahi diya. Yeh accha nahi hai.,0
MORLY/E/2023/2345679,Platform par thoda behtar infrastructure hona chahiye. Yeh badi samasya hai.,0
MORLY/E/2023/3456780,Train ka service theek nahi hai. Isse sudharne ki zarurat hai.,0
MORLY/E/2023/4567891,Mujhe apne train ke ticket ka paisa wapas nahi mila hai. Yeh bahut bada issue hai.,0
MORLY/E/2023/5678902,Staff ne mujhe behtar service nahi di. Yeh bahut hi galat hai.,0
MORLY/E/2023/6789013,"Railway station par facilities bahut achi nahi hai, kuch sudhar ki zarurat hai.",0
MORLY/E/2023/7890124,Train mein timing aur seat allocation ka koi system nahi hai. Yeh bahut pareshan hai.,0
MORLY/E/2023/8901235,"Mujhe ticket ki payment nahi mili hai, is par kuch action lena hoga.",0
MORLY/E/2023/9012346,Staff ka vyavhaar bahut hi bura tha. Yeh sahi nahi hai.,0
MORLY/E/2023/8976543,"Pehle se book ki gayi train ka time change ho gaya hai. Bahut pareshani ho rahi hai, refund ka kya hoga?",0
MORLY/E/2023/1234568,"Mujhe apni ticket ki payment ka confirmation nahi mila, bhut ghalat lag raha hai, please madad karein.",0
MORLY/E/2023/9876543,"Railway station par safai nahi hoti, bahut ganda hai, please kuch ki jiye.",0
MORLY/E/2023/3456789,"Railway staff ki service acchi nahi hoti, unka attitude badalna chahiye. Bahut takleef hoti hai.",0
MORLY/E/2023/4567890,"Train late aati hai baar baar, kya aap kuch kar sakte hain? Bahut takleef hoti hai.",0
MORLY/E/2023/5678901,Mujhe apne ticket ka paise vaapas chahiye. Online transaction ke baad kuch nahi mila.,0
MORLY/E/2023/6789012,"Station par lift ka kaam nahi kar raha, bahut mushkil hoti hai, please dekhiye.",0
MORLY/E/2023/7890123,"Train staff ka attitude bahut kharab hota hai, unhe sudharna chahiye.",0
MORLY/E/2023/8901234,"Train ki timing bilkul galat hai, is se bahut pareshaani hoti hai.",0
MORLY/E/2023/9012345,"Mujhe apne ticket ka paise ab tak nahi mile hain, kya yeh sahi hai?",0
MORLY/E/2023/0123456,"Station ka platform bahut chhota hai, zyadatar logon ko takleef hoti hai.",0
MORLY/E/2023/1234568,"Railway staff ki training kaafi kami hai, unhe aur sudharna chahiye.",0
MORLY/E/2023/2345679,"Train ki timings kabhi bhi samay par nahi aati, bahut parishani hoti hai.",0
MORLY/E/2023/3456780,"Mujhe refund ka paise nahi mila hai, kya aap madad kar sakte hain?",0
MORLY/E/2023/4567891,"Platform par jhagde hote hain, is par kuch karne ki zarurat hai.",0
MORLY/E/2023/5678902,"Kuch railway personnel bahut hi ghalat behavior karte hain, ye theek nahi hai.",-1
MORLY/E/2023/6789013,"Train kho gayi hai, kya yeh samasya kyun aati hai? Bahut takleef hai.",0
MORLY/E/2023/7890124,"Mujhe online booking ka refund nahi mila, kya karu?",0
MORLY/E/2023/8901235,"Station par thoda aur infrastructure improve karna chahiye, ye hamesha bharak raha hai.",0
MORLY/E/2023/9012346,"Kuch staff se baat karne ka tarika theek nahi hai, ye badalna chahiye.",0
MORLY/E/2023/9876543,Mujhe apne train ka schedule nahi mila. Kya aap iski jankari de sakte hain?,0
MORLY/E/2023/8765432,"Mujhe payment issue aa raha hai, mera paisa nahi gaya hai.",0
MORLY/E/2023/7654321,"Train ke staff ne meri baat nahi sunhi, mujhe samasya thi.",0
MORLY/E/2023/6543210,"Station par safai nahi hai, bahut ganda hai.",0
MORLY/E/2023/5432109,"Train time pe nahi aayi, bohot wait karna pada.",0
MORLY/E/2023/4321098,"Mera refund nahi aaya, maine pehle hi cancel kiya tha.",0
MORLY/E/2023/3210987,"Train ke guard ne rude behavior dikhaya, mujhe bahut bura laga.",0
MORLY/E/2023/2109876,"Station par bahut kharab light hai, andhera rehta hai.",0
MORLY/E/2023/1098765,"Mujhe apne train ka platform nahi mila, confusion ho gaya.",0
MORLY/E/2023/0987654,Mujhe payment karne par error aa raha hai.,0
MORLY/E/2023/0987653,Mujhe train mein ek staff ki wajah se dikkat hui.,0
MORLY/E/2023/9876542,"Platform ki halat bohot kharab hai, thoda dhyan dena chahiye.",0
MORLY/E/2023/8765431,Mujhe train ka cancellation ka samadhan nahi mila.,0
MORLY/E/2023/7654320,Payment process mein kuch dikkat aa rahi hai.,0
MORLY/E/2023/6543219,"Mujhe ek staff se problem hui, unka behavior sahi nahi tha.",0
MORLY/E/2023/5432108,"Platform par khudai chal rahi hai, train ka time miss ho gaya.",0
MORLY/E/2023/2109875,"Mujhe train ke delay ki wajah se dikkat hui hai, koi solution dijiye.",0
MORLY/E/2023/1098764,"Mujhe payment nahi hui, baar baar try kar rahi hoon.",0
MORLY/E/2023/9876540,"Train ke staff ka behavior bahut accha nahi tha, kaafi rude the.",0
MORLY/E/2023/2345678,Mujhe train cancel hone ke baad bhi refund nahi mila. Kaise milega?,0
MORLY/E/2023/3456789,"Mujhe ticket ke liye payment karne par error aaya, ab paisa bhi nahi wapas hua!",0
MORLY/E/2023/4567890,"Train ke staff ka behavior bilkul theek nahi tha, unhe training ki zaroorat hai.",0
MORLY/E/2023/5678901,"Platform par safai nahi hui hai, bahut gandh hai. Kya hoga?",0
MORLY/E/2023/6789012,"Train 2 ghante late hui, koi bhi information nahi mili. Bahut pareshani hui.",0
MORLY/E/2023/7890123,"Mainne ticket li thi, payment nahi hui aur mera account bhi block ho gaya.",0
MORLY/E/2023/8901234,"Train ke conductor ne bahut ajeeb se baat ki, unhe customer service ka pata nahi hai.",0
MORLY/E/2023/9012345,"Station ki building bahut purani hai, kya ise renovate nahi kiya ja sakta?",0
MORLY/E/2023/0123456,"Train ki timing bilkul galat hai, koi sudhar nahi hota.",0
MORLY/E/2023/1234567,"Mainne ticket book ki thi lekin payment nahi hui, mera paisa bhi nahi wapas hua.",0
MORLY/E/2023/2345679,Train ke staff ne meri luggage se khud se chhedkhani ki. Bahut bura laga.,0
MORLY/E/2023/3456780,"Station par washroom bilkul gande hain, unhe dhyan dene ki zaroorat hai.",0
MORLY/E/2023/4567891,Train ka schedule hamesha aage peeche hota hai. Koi bhi time nahi hai.,0
MORLY/E/2023/5678902,"Mera paisa refund nahi hua, ticket cancel kiya tha.",0
MORLY/E/2023/6789013,Train ke guard ne meri luggage me chhed khani ki. Main bahut pareshan hoon.,-1
MORLY/E/2023/7890124,"Station ki cleanliness bekar hai, samasya ko jaldi hal kiya jaye.",-1
MORLY/E/2023/8901235,"Mera train ka schedule baar baar badal raha hai, kaise fix hoga?",0
MORLY/E/2023/9012346,Mere credit card se payment nahi ho rahi hai. Bahut samasya aa rahi hai.,0
MORLY/E/2023/1234567,"Train ke employees ka behavior kuch acha nahi hai, unhe training ki zaroorat hai.",0
MORLY/E/2023/2345678,"Station ka infrastructure purana hai, ise badalne ki zaroorat hai.",0
MORLY/E/2023/3456789,"Mujhe train mein seat nahi mili, reservation hone ke bawajood.",0
MORLY/E/2023/4567890,Mujhe train ke schedule me changes ki wajah se problem hui. Pura day wait kiya aur train nahi aayi.,-1
MORLY/E/2023/5678901,Mujhe payment karte waqt ek error aata hai. Ticket ka paisa nahi wapas aa raha.,0
MORLY/E/2023/6789012,"Station staff bilkul bhi madad nahi karte. Pura time unse baat ki, par koi response nahi.",0
MORLY/E/2023/7890123,"Platform bahut kharab hai, baarish me paani bharta hai aur logon ko dikkat hoti hai.",0
MORLY/E/2023/8901234,"Train time pe nahi aayi, bahut samay waste hua. Iske liye kya action liya gaya?",0
MORLY/E/2023/9012345,"Mujhe refund nahi mila, jab main online ticket cancel kiya tha. Bahut pareshaan hoon.",0
MORLY/E/2023/0123456,"Train conductor ne tickets check nahi kiye, logon ko dikkat hui.",0
MORLY/E/2023/1234567,"Station par koi facilities nahi hain, bahut dikkat hoti hai, especially ladies ke liye.",0
MORLY/E/2023/2345678,Train ka engine kharab ho gaya aur humne der se notice kiya. Koi compensation milega kya?,-1
MORLY/E/2023/3456789,Online ticket booking ke liye payment nahi ho raha. Koi aur option nahi hai kya?,0
MORLY/E/2023/4567890,"Staff bilkul rude the, unse baat karne me dikkat hui. Is par kya action liya gaya?",0
MORLY/E/2023/5678901,"Platform par bahut saari dikkat hoti hai, seating arrangements ki kami hai.",0
MORLY/E/2023/6789012,Train ka punctuality bahut kharab hai. Is par kya kadam uthaye ja rahe hain?,0
MORLY/E/2023/7890123,"Mujhe payment confirm nahi hua, ticket book kiya tha magar paisa nahi gaya.",0
MORLY/E/2023/8901234,"Train ke staff ne achha behave nahi kiya, unse help nahi mili.",0
MORLY/E/2023/9012345,"Platform bahut kharab hai, khud ko sambhalna mushkil hai, kya kuch nahi hota?",0
MORLY/E/2023/2345679,"Train me facilities nahi hoti hain, bahut mushkil hoti hai yatra karna.",0
MORLY/E/2023/4567892,"Refund nahi mila, jab main ticket cancel kiya tha. Bahut pareshaan hoon.",0
MORLY/E/2023/6789010,"Station staff ne madad nahi ki, mujhe bahut dikkat hui. Is par action hoga kya?",0
MORLY/E/2023/1234567,"Train timing badal gaye hain, mujhe pata nahi chala. Samay se nahi pahunch paya.",0
MORLY/E/2023/2345678,"Mere ticket ka paisa refund nahi hua hai, kaise milega?",0
MORLY/E/2023/3456789,"Station par safai bahut kharab hai, kuch nahi hota yahan.",0
MORLY/E/2023/4567890,Train ke staff ka behavior bahut kharab hai. Unko samjhaana chahiye.,0
MORLY/E/2023/5678901,"Train late hoti hai baar baar, itna waqt kyun lagta hai?",0
MORLY/E/2023/6789012,"Payment ka status check karna tha, abhi tak nahi aaya.",0
MORLY/E/2023/7890123,"Platform ka condition bahut kharab hai, yeh bilkul unsafe hai.",0
MORLY/E/2023/8901234,"Ticket counter par staff bilkul nahi sunta, bahut bura experience raha.",0
MORLY/E/2023/9012345,"Platform ka announcement sahi nahi hai, kuch aur sunayi deta hai.",0
MORLY/E/2023/0123456,"Mujhe ticket refund ka paisa nahi mila hai, kab milega?",0
MORLY/E/2023/1234560,"Toilet ki safai kaafi bura hai, kaam nahi ho raha.",0
MORLY/E/2023/2345671,"Guard ne humse achhe se baat nahi ki, samasya thi.",0
MORLY/E/2023/3456782,"Train ki cleaning bahut bura hai, kabhi nahi hota.",0
MORLY/E/2023/4567893,"Mujhe kuch paisa refund kiya gaya, lekin yeh sahi nahi hai.",0
MORLY/E/2023/5678904,"Station ka infrastructure bilkul theek nahi hai, bahut samasya hai.",0
MORLY/E/2023/6789015,Staff ne bilkul madad nahi ki jab mujhe zaroorat thi.,0
MORLY/E/2023/7890126,"Mujhe train nahi mili, samay par nahi aayi, bahut bura laga.",0
MORLY/E/2023/8901237,"Mere credit card se payment nahi ho raha, bahut dikkat aa rahi hai.",0
MORLY/E/2023/9012348,"Station ki building bahut purani aur kharab hai, is par dhyaan dena chahiye.",0
MORLY/E/2023/1234567,"Train ka time bahut late ho raha hai, koi clarity nahi hai. Krishna Express 2 ghante se late hai!",0
MORLY/E/2023/2345678,"Mujhe ticket ka paisa refund nahi mila hai, maine cancellation kiya tha. Bahut pareshani ho rahi hai!",0
MORLY/E/2023/3456789,"Platform ki safai nahi hoti hai, bahut ganda hai. Kya aap log kuch kar sakte hain?",0
MORLY/E/2023/4567890,"Konductor ne bilkul bhi madad nahi ki, aur bahut rude tha. Ye bilkul theek nahi hai.",0
MORLY/E/2023/5678901,"Train ka seat booking mein problem aa raha hai, baar baar error aa raha hai.",0
MORLY/E/2023/6789012,"Mujhe online payment mein dikkat aa rahi hai, transaction fail ho raha hai baar baar.",0
MORLY/E/2023/7890123,"Railway station par facilities bahut poor hai, paani aur toilet bahut ganda hai.",0
MORLY/E/2023/8901234,Train staff bahut rude the aur customer service bilkul nahi thi. Yeh bilkul acceptable nahi hai.,0
MORLY/E/2023/9012345,"Train ke seats bahut uncomfortable hain, aaram nahi hota. Kya koi aur arrangement ho sakta hai?",0
MORLY/E/2023/0123456,"Mera ticket payment process nahi ho raha hai, baar baar error aa raha hai.",0
MORLY/E/2023/1234568,"Station par bahut zyada ganda hai, safai kab ki jayegi? Aam public ko dikkat hoti hai.",0
MORLY/E/2023/2345679,"Staff ka behavior accha nahi tha, unhone koi madad nahi ki. Is par dhyan dena chahiye.",0
MORLY/E/2023/3456780,"Train ka schedule bahut hi ajeeb hai, koi proper information nahi di ja rahi hai.",0
MORLY/E/2023/4567891,Mujhe ticket ka refund nahi mila hai jabki cancellation hua tha. Bahut samasya ho rahi hai.,0
MORLY/E/2023/5678902,Station par lights nahi hain aur safety issue hai. Kya aap log kuch karke dekh sakte hain?,0
MORLY/E/2023/6789013,"Staff ki taraf se koi help nahi mili, mujhe bahut dikkat hui. Yeh theek nahi hai.",0
MORLY/E/2023/7890124,"Mujhe train schedule ki jankari nahi mil rahi hai, website par sab kuch outdated hai.",0
